Unnamed: 0,id,age,income,trip_frequency,travel_distance,g_per_km,trip_cost,travel_distance_exp,emissions_exp,age_exp,income_exp,gender_Male,reason_comfort,reason_safety,reason_travel time,reason_trip cost,reason_trip distance,reason_trip origin,status_Students,location_On campus,mode_transportation_Private,mode_transportation_Public Transport,mode_transportation_Taxi,mode_transportation_Walking,purpose_study,purpose_work,infrastructure_adequacy_yes,adoption_yes,adjusted_emissions
1861,1862,26-50,41k–60k,2,61-80,18.6,140,78,24.0,38,53,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,24.0
1862,1863,26-50,≤20k,5,21-40,116.0,1920,28,118.0,32,10,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,118.0
1863,1864,51+,81k-100k,4,<=20,0.0,0,3,0.0,65,93,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,0.0
1864,1865,51+,81k-100k,3,<=20,18.6,20,13,24.0,60,96,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,53.333333333333336
1865,1866,26-50,61k–80k,7,<=20,18.6,20,1,16.0,43,67,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,16.0
1866,1867,26-50,81k-100k,1,41-60,173.0,550,51,155.0,34,84,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,155.0
1867,1868,<=20,≤20k,7,21-40,18.6,60,25,12.0,19,6,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,42.666666666666664
1868,1869,26-50,61k–80k,5,41-60,18.6,100,50,26.0,46,74,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,45.0
1869,1870,26-50,61k–80k,7,21-40,18.6,60,38,17.0,44,76,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,17.0
1870,1871,26-50,21k–40k,7,80+,18.6,200,82,17.0,39,36,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,17.0
1871,1872,<=20,≤20k,2,80+,18.6,200,96,20.0,19,18,True,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,True,47.666666666666664
1872,1873,26-50,61k–80k,7,41-60,116.0,550,48,160.0,43,67,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,160.0
1873,1874,26-50,81k-100k,7,80+,173.0,1100,94,174.0,38,83,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,174.0
1874,1875,51+,61k–80k,3,21-40,116.0,330,35,143.0,55,76,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,143.0
1875,1876,26-50,≤20k,7,80+,116.0,5770,84,119.0,38,11,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,119.0
1876,1877,51+,61k–80k,7,61-80,116.0,4120,77,169.0,53,76,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,169.0
1877,1878,26-50,41k–60k,1,80+,116.0,1100,88,170.0,30,50,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,42.333333333333336
1878,1879,26-50,61k–80k,3,21-40,116.0,330,33,99.0,44,78,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,99.0
1879,1880,51+,>100k,2,61-80,116.0,770,63,134.0,56,131,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,134.0
1880,1881,<=20,≤20k,1,<=20,50.0,30,6,95.0,24,11,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,95.0
1881,1882,26-50,61k–80k,3,<=20,18.6,20,10,25.0,28,74,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,36.0
1882,1883,26-50,61k–80k,1,21-40,18.6,60,33,12.0,36,63,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,50.666666666666664
1883,1884,26-50,41k–60k,5,80+,116.0,1100,95,151.0,40,54,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,True,51.666666666666664
1884,1885,51+,41k–60k,7,<=20,173.0,110,9,152.0,62,58,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,55.333333333333336
1885,1886,26-50,>100k,3,21-40,116.0,330,22,90.0,35,111,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,90.0
1886,1887,26-50,61k–80k,5,21-40,18.6,60,27,13.0,48,63,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,13.0
1887,1888,26-50,41k–60k,4,21-40,18.6,60,36,27.0,38,57,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,27.0
1888,1889,26-50,41k–60k,7,80+,116.0,5770,99,156.0,32,53,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,52.333333333333336
1889,1890,26-50,61k–80k,7,61-80,18.6,140,74,27.0,40,63,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,27.0
1890,1891,26-50,81k-100k,3,21-40,173.0,330,26,111.0,40,90,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,51.666666666666664
1891,1892,26-50,81k-100k,7,<=20,173.0,110,8,123.0,27,98,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,33.666666666666664
1892,1893,26-50,41k–60k,5,21-40,18.6,60,27,26.0,37,51,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,26.0
1893,1894,<=20,41k–60k,3,21-40,116.0,330,22,149.0,24,52,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,149.0
1894,1895,26-50,61k–80k,4,21-40,116.0,330,28,108.0,47,64,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,108.0
1895,1896,<=20,21k–40k,7,<=20,18.6,20,3,15.0,18,30,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,15.0
1896,1897,26-50,61k–80k,3,21-40,173.0,330,31,98.0,46,79,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,98.0
1897,1898,51+,41k–60k,3,21-40,18.6,60,39,25.0,51,51,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,52.0
1898,1899,26-50,>100k,5,41-60,18.6,100,41,26.0,29,133,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,46.333333333333336
1899,1900,26-50,41k–60k,7,21-40,116.0,330,25,154.0,40,52,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,154.0
1900,1901,26-50,41k–60k,7,21-40,116.0,330,21,171.0,42,53,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,True,46.666666666666664
1901,1902,51+,81k-100k,1,<=20,173.0,110,12,95.0,57,98,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,95.0
1902,1903,<=20,21k–40k,7,80+,116.0,5770,89,108.0,23,32,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,53.666666666666664
1903,1904,26-50,81k-100k,2,21-40,116.0,330,27,102.0,37,88,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,102.0
1904,1905,<=20,≤20k,5,<=20,116.0,270,16,136.0,20,16,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,136.0
1905,1906,51+,61k–80k,1,21-40,116.0,330,22,149.0,62,61,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,48.333333333333336
1906,1907,51+,>100k,5,80+,173.0,1100,84,117.0,59,116,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,117.0
1907,1908,26-50,41k–60k,7,61-80,18.6,140,75,18.0,38,41,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,18.0
1908,1909,<=20,21k–40k,7,41-60,18.6,100,43,24.0,24,29,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,47.333333333333336
1909,1910,<=20,≤20k,7,<=20,18.6,20,11,12.0,18,5,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,12.0
1910,1911,51+,81k-100k,7,41-60,18.6,100,41,14.0,62,84,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,50.333333333333336
1911,1912,26-50,41k–60k,5,61-80,173.0,770,64,96.0,36,58,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,96.0
1912,1913,26-50,61k–80k,7,21-40,18.6,60,31,25.0,49,68,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,True,53.666666666666664
1913,1914,51+,81k-100k,3,80+,116.0,1100,83,101.0,59,91,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,101.0
1914,1915,51+,61k–80k,1,<=20,173.0,110,17,155.0,64,69,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,51.666666666666664
1915,1916,26-50,21k–40k,5,<=20,18.6,20,2,22.0,47,22,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,49.333333333333336
1916,1917,51+,81k-100k,7,80+,173.0,1100,84,155.0,67,92,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,155.0
1917,1918,51+,81k-100k,7,41-60,173.0,550,47,166.0,61,93,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,166.0
1918,1919,<=20,41k–60k,7,<=20,18.6,20,18,22.0,20,53,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,22.0
1919,1920,51+,61k–80k,1,21-40,18.6,60,23,12.0,60,71,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,34.333333333333336
1920,1921,26-50,≤20k,7,80+,18.6,200,96,26.0,35,10,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,26.0
1921,1922,26-50,41k–60k,5,<=20,116.0,270,4,168.0,26,51,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,168.0
1922,1923,<=20,≤20k,3,<=20,18.6,20,9,25.0,23,17,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,25.0
1923,1924,51+,41k–60k,3,21-40,18.6,60,25,23.0,57,43,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,54.0
1924,1925,<=20,≤20k,2,80+,116.0,5770,98,145.0,23,6,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,145.0
1925,1926,51+,41k–60k,7,80+,18.6,200,99,20.0,52,57,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,20.0
1926,1927,26-50,41k–60k,1,21-40,18.6,60,37,17.0,26,53,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,56.333333333333336
1927,1928,26-50,41k–60k,6,21-40,116.0,1920,21,131.0,30,58,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,51.666666666666664
1928,1929,26-50,81k-100k,5,21-40,18.6,60,39,15.0,33,85,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,True,40.0
1929,1930,26-50,61k–80k,5,<=20,0.0,0,9,0.0,46,79,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,0.0
1930,1931,<=20,≤20k,5,61-80,116.0,4120,68,107.0,20,5,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,107.0
1931,1932,26-50,81k-100k,7,<=20,18.6,20,13,21.0,36,95,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,21.0
1932,1933,<=20,≤20k,7,21-40,116.0,1920,23,149.0,23,16,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,48.666666666666664
1933,1934,26-50,>100k,7,41-60,18.6,100,46,13.0,42,101,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,13.0
1934,1935,26-50,61k–80k,7,<=20,18.6,20,4,22.0,49,79,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,38.0
1935,1936,26-50,41k–60k,7,21-40,116.0,1920,35,134.0,34,54,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,48.666666666666664
1936,1937,51+,61k–80k,1,21-40,18.6,60,32,14.0,66,66,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,14.0
1937,1938,<=20,21k–40k,3,21-40,0.0,0,24,0.0,18,25,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,True,False,0.0
1938,1939,<=20,≤20k,5,<=20,18.6,20,14,22.0,20,12,True,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,22.0
1939,1940,<=20,21k–40k,4,21-40,116.0,1920,31,101.0,20,32,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,34.333333333333336
1940,1941,26-50,41k–60k,5,21-40,116.0,330,28,142.0,33,47,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,142.0
1941,1942,<=20,≤20k,7,80+,18.6,200,94,15.0,22,16,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,15.0
1942,1943,<=20,≤20k,7,<=20,0.0,0,2,0.0,19,8,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,True,False,0.0
1943,1944,51+,41k–60k,3,80+,18.6,200,84,15.0,51,51,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,15.0
1944,1945,51+,41k–60k,7,41-60,173.0,550,48,172.0,58,47,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,172.0
1945,1946,51+,>100k,7,61-80,18.6,140,67,23.0,53,138,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,True,49.666666666666664
1946,1947,26-50,41k–60k,7,<=20,116.0,270,7,169.0,34,55,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,169.0
1947,1948,<=20,≤20k,7,21-40,116.0,1920,32,154.0,23,1,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,True,40.0
1948,1949,26-50,61k–80k,2,<=20,18.6,20,18,12.0,42,69,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,12.0
1949,1950,51+,81k-100k,1,21-40,116.0,330,22,115.0,63,87,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,115.0
1950,1951,26-50,41k–60k,2,41-60,50.0,150,54,60.0,35,57,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,60.0
1951,1952,<=20,21k–40k,3,<=20,50.0,30,1,109.0,20,28,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,109.0
1952,1953,26-50,>100k,1,21-40,173.0,330,24,170.0,49,101,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,170.0
1953,1954,26-50,81k-100k,7,<=20,18.6,20,17,23.0,28,84,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,23.0
1954,1955,26-50,41k–60k,7,41-60,116.0,550,52,131.0,44,49,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,131.0
1955,1956,51+,81k-100k,7,<=20,0.0,0,13,0.0,67,99,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.0
1956,1957,26-50,41k–60k,4,<=20,18.6,20,19,21.0,35,52,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,21.0
1957,1958,51+,61k–80k,4,21-40,18.6,60,29,20.0,54,63,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,20.0
1958,1959,26-50,61k–80k,3,61-80,116.0,4120,64,167.0,36,75,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,True,35.666666666666664
1959,1960,51+,61k–80k,7,<=20,18.6,20,7,24.0,60,73,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,24.0
1960,1961,51+,41k–60k,3,<=20,173.0,110,16,176.0,57,58,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,176.0
1961,1962,51+,61k–80k,3,<=20,116.0,270,2,134.0,55,65,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,134.0
