,id,age,gender,location,status,income,purpose,infrastructure_adequacy,trip_frequency,mode_transportation,reason,travel_distance,g_per_km,trip_cost,adoption
1789,1790,<=20,Male,Off campus,Students,21k–40k,both,yes,Daily,Public Transport,trip cost,<=20,18.6,20,no
1790,1791,26-50,Male,Off campus,Students,≤20k,both,no,Daily,Taxi,trip origin,21-40,116.0,1920,no
1791,1792,26-50,Female,On campus,Staff,41k–60k,work,yes,2,Public Transport,trip cost,61-80,18.6,140,yes
1792,1793,51+,Male,Off campus,Staff,61k–80k,work,yes,Daily,Private,car ownership,21-40,116.0,330,no
1793,1794,26-50,Male,Off campus,Staff,81k-100k,work,no,Daily,Private,travel time,<=20,116.0,110,no
1794,1795,26-50,Male,On campus,Staff,81k-100k,work,no,2,Public Transport,safety,21-40,18.6,60,no
1795,1796,51+,Male,Off campus,Staff,81k-100k,work,yes,3,Public Transport,travel time,21-40,18.6,60,yes
1796,1797,<=20,Female,Off campus,Students,41k–60k,study,yes,5,Public Transport,trip cost,21-40,18.6,60,no
1797,1798,26-50,Male,On campus,Staff,61k–80k,both,yes,3,Taxi,safety,21-40,116.0,1920,no
1798,1799,26-50,Male,On campus,Staff,>100k,work,yes,1,Motorcycle,travel time,41-60,50.0,150,no
1799,1800,<=20,Male,Off campus,Students,21k–40k,study,no,5,Public Transport,trip cost,<=20,18.6,20,yes
1800,1801,<=20,Female,Off campus,Students,21k–40k,study,no,4,Motorcycle,trip cost,21-40,50.0,90,no
1801,1802,<=20,Female,Off campus,Students,≤20k,study,no,Daily,Taxi,car ownership,61-80,116.0,4120,no
1802,1803,<=20,Male,Off campus,Students,41k–60k,study,yes,Daily,Public Transport,travel time,80+,18.6,200,no
1803,1804,51+,Male,Off campus,Staff,61k–80k,work,yes,3,Taxi,safety,<=20,116.0,270,yes
1804,1805,51+,Male,Off campus,Staff,81k-100k,work,no,2,Private,comfort,21-40,173.0,330,no
1805,1806,<=20,Female,Off campus,Students,≤20k,study,yes,4,Public Transport,trip cost,<=20,18.6,20,no
1806,1807,51+,Male,Off campus,Staff,61k–80k,work,yes,4,Public Transport,trip cost,21-40,18.6,60,yes
1807,1808,26-50,Male,Off campus,Staff,41k–60k,work,no,3,Private,car ownership,<=20,173.0,110,yes
1808,1809,26-50,Male,On campus,Staff,41k–60k,both,yes,6,Public Transport,trip cost,61-80,18.6,140,no
1809,1810,26-50,Male,On campus,Staff,41k–60k,work,yes,2,Public Transport,trip cost,<=20,18.6,20,no
1810,1811,26-50,Male,Off campus,Students,21k–40k,study,no,Daily,Taxi,comfort,21-40,116.0,1920,yes
1811,1812,51+,Female,Off campus,Staff,41k–60k,work,yes,5,Walking,trip distance,<=20,0.0,0,no
1812,1813,26-50,Male,Off campus,Staff,41k–60k,work,yes,Daily,Public Transport,trip cost,80+,18.6,200,no
1813,1814,<=20,Male,Off campus,Students,≤20k,both,yes,4,Public Transport,trip cost,41-60,18.6,100,no
1814,1815,<=20,Male,Off campus,Students,≤20k,study,yes,6,Public Transport,travel time,21-40,18.6,60,no
1815,1816,<=20,Female,Off campus,Students,≤20k,study,yes,3,Private,trip origin,<=20,116.0,110,no
1816,1817,<=20,Male,Off campus,Students,≤20k,both,yes,3,Public Transport,trip cost,<=20,18.6,20,no
1817,1818,26-50,Female,Off campus,Staff,61k–80k,both,yes,1,Public Transport,travel time,41-60,18.6,100,yes
1818,1819,51+,Male,Off campus,Staff,61k–80k,work,no,1,Private,safety,41-60,116.0,550,no
1819,1820,26-50,Male,Off campus,Staff,41k–60k,work,yes,1,Public Transport,safety,21-40,18.6,60,no
1820,1821,51+,Male,Off campus,Staff,41k–60k,work,no,3,Private,comfort,<=20,173.0,110,yes
1821,1822,26-50,Male,Off campus,Staff,41k–60k,both,yes,4,Private,travel time,61-80,173.0,770,yes
1822,1823,26-50,Male,Off campus,Staff,>100k,work,yes,3,Public Transport,trip cost,41-60,18.6,100,yes
1823,1824,51+,Female,Off campus,Staff,61k–80k,work,yes,Daily,Private,comfort,80+,116.0,1100,yes
1824,1825,26-50,Male,Off campus,Students,≤20k,study,yes,2,Public Transport,trip cost,21-40,18.6,60,yes
1825,1826,26-50,Male,On campus,Staff,41k–60k,work,no,4,Public Transport,trip cost,21-40,18.6,60,no
1826,1827,26-50,Male,Off campus,Staff,61k–80k,work,yes,1,Taxi,trip origin,21-40,116.0,1920,no
1827,1828,26-50,Female,Off campus,Students,≤20k,study,yes,2,Public Transport,travel time,<=20,18.6,20,yes
1828,1829,26-50,Female,Off campus,Staff,41k–60k,work,yes,4,Public Transport,safety,41-60,18.6,100,no
1829,1830,26-50,Male,Off campus,Staff,61k–80k,work,yes,3,Public Transport,trip cost,41-60,18.6,100,yes
1830,1831,26-50,Female,Off campus,Staff,61k–80k,work,yes,1,Public Transport,trip cost,<=20,18.6,20,yes
1831,1832,51+,Male,Off campus,Staff,41k–60k,work,yes,5,Private,car ownership,<=20,173.0,110,no
1832,1833,51+,Male,Off campus,Staff,61k–80k,work,yes,Daily,Taxi,car ownership,<=20,116.0,270,no
1833,1834,51+,Female,Off campus,Staff,>100k,work,yes,6,Public Transport,safety,80+,18.6,200,no
1834,1835,26-50,Female,Off campus,Staff,61k–80k,work,yes,Daily,Private,travel time,<=20,173.0,110,no
1835,1836,26-50,Male,Off campus,Staff,61k–80k,work,yes,Daily,Private,safety,21-40,116.0,330,no
1836,1837,26-50,Male,Off campus,Staff,>100k,both,yes,5,Private,trip origin,21-40,116.0,330,no
1837,1838,51+,Male,On campus,Staff,81k-100k,work,yes,Daily,Taxi,car ownership,21-40,116.0,1920,yes
1838,1839,26-50,Female,Off campus,Staff,61k–80k,both,no,4,Taxi,car ownership,41-60,116.0,3020,no
1839,1840,26-50,Male,Off campus,Staff,81k-100k,both,no,5,Public Transport,travel time,80+,18.6,200,yes
1840,1841,26-50,Male,Off campus,Staff,41k–60k,work,no,5,Motorcycle,trip cost,<=20,50.0,30,no
1841,1842,<=20,Male,On campus,Students,≤20k,both,yes,6,Motorcycle,travel time,21-40,50.0,90,no
1842,1843,26-50,Male,Off campus,Students,≤20k,study,no,Daily,Public Transport,travel time,21-40,18.6,60,no
1843,1844,<=20,Male,Off campus,Students,≤20k,study,yes,3,Public Transport,trip cost,80+,18.6,200,yes
1844,1845,51+,Female,On campus,Staff,61k–80k,work,no,Daily,Public Transport,safety,21-40,18.6,60,no
1845,1846,<=20,Male,Off campus,Students,≤20k,study,yes,1,Taxi,safety,<=20,116.0,270,no
1846,1847,26-50,Male,Off campus,Students,21k–40k,both,yes,5,Taxi,car ownership,21-40,116.0,1920,no
1847,1848,51+,Male,Off campus,Staff,61k–80k,work,yes,1,Private,trip origin,<=20,116.0,110,no
1848,1849,26-50,Female,Off campus,Staff,61k–80k,work,yes,3,Private,comfort,<=20,173.0,110,no
1849,1850,51+,Male,On campus,Staff,41k–60k,work,no,2,Taxi,trip origin,41-60,116.0,3020,yes
1850,1851,<=20,Male,Off campus,Students,≤20k,study,no,3,Public Transport,trip cost,41-60,18.6,100,no
1851,1852,51+,Female,On campus,Staff,61k–80k,work,no,6,Taxi,comfort,21-40,116.0,1920,yes
1852,1853,51+,Female,Off campus,Staff,>100k,work,yes,Daily,Private,trip origin,41-60,116.0,550,no
1853,1854,51+,Female,Off campus,Staff,41k–60k,both,yes,3,Private,car ownership,21-40,116.0,330,no
1854,1855,26-50,Female,Off campus,Staff,41k–60k,work,yes,5,Taxi,travel time,41-60,116.0,3020,no
1855,1856,26-50,Male,On campus,Staff,81k-100k,work,no,2,Motorcycle,travel time,21-40,50.0,90,no
1856,1857,<=20,Female,Off campus,Students,≤20k,both,yes,Daily,Taxi,comfort,41-60,116.0,3020,yes
1857,1858,<=20,Male,Off campus,Students,21k–40k,study,no,2,Public Transport,safety,<=20,18.6,20,yes
1858,1859,26-50,Female,Off campus,Students,≤20k,study,yes,Daily,Motorcycle,trip cost,<=20,50.0,30,no
1859,1860,51+,Female,Off campus,Staff,61k–80k,work,yes,Daily,Public Transport,trip cost,21-40,18.6,60,no
1860,1861,51+,Female,Off campus,Staff,41k–60k,work,no,5,Public Transport,travel time,21-40,18.6,60,no
1861,1862,26-50,Male,Off campus,Staff,41k–60k,both,yes,2,Public Transport,travel time,61-80,18.6,140,no
1862,1863,26-50,Male,Off campus,Students,≤20k,study,yes,5,Taxi,trip origin,21-40,116.0,1920,yes
1863,1864,51+,Male,Off campus,Staff,81k-100k,work,yes,4,Walking,trip cost,<=20,0.0,0,no
1864,1865,51+,Female,On campus,Staff,81k-100k,work,no,3,Public Transport,travel time,<=20,18.6,20,no
1865,1866,26-50,Female,Off campus,Staff,61k–80k,work,yes,Daily,Public Transport,safety,<=20,18.6,20,no
1866,1867,26-50,Male,Off campus,Staff,81k-100k,work,yes,1,Private,trip origin,41-60,173.0,550,no
1867,1868,<=20,Male,Off campus,Students,≤20k,both,yes,Daily,Public Transport,trip cost,21-40,18.6,60,yes
1868,1869,26-50,Male,Off campus,Staff,61k–80k,both,yes,5,Public Transport,travel time,41-60,18.6,100,no
1869,1870,26-50,Female,On campus,Staff,61k–80k,work,yes,Daily,Public Transport,trip cost,21-40,18.6,60,no
1870,1871,26-50,Female,Off campus,Students,21k–40k,study,yes,Daily,Public Transport,travel time,80+,18.6,200,no
1871,1872,<=20,Male,On campus,Students,≤20k,study,no,2,Public Transport,travel time,80+,18.6,200,yes
1872,1873,26-50,Male,On campus,Staff,61k–80k,work,no,Daily,Private,car ownership,41-60,116.0,550,no
1873,1874,26-50,Female,Off campus,Staff,81k-100k,work,yes,Daily,Private,comfort,80+,173.0,1100,no
1874,1875,51+,Female,On campus,Staff,61k–80k,work,no,3,Private,car ownership,21-40,116.0,330,no
1875,1876,26-50,Male,Off campus,Students,≤20k,both,yes,Daily,Private,comfort,80+,173.0,1100,yes
1876,1877,51+,Male,On campus,Staff,61k–80k,work,yes,Daily,Taxi,trip origin,61-80,116.0,4120,no
1877,1878,26-50,Male,Off campus,Staff,41k–60k,work,yes,1,Private,travel time,80+,116.0,1100,yes
1878,1879,26-50,Male,Off campus,Staff,61k–80k,work,yes,3,Private,safety,21-40,116.0,330,yes
1879,1880,51+,Male,Off campus,Staff,>100k,work,yes,2,Private,comfort,61-80,173.0,770,no
1880,1881,<=20,Male,Off campus,Students,≤20k,study,yes,1,Motorcycle,trip cost,<=20,50.0,30,no
1881,1882,26-50,Female,Off campus,Staff,61k–80k,work,no,3,Public Transport,travel time,<=20,18.6,20,no
1882,1883,26-50,Male,Off campus,Staff,61k–80k,work,yes,1,Public Transport,safety,21-40,18.6,60,yes
1883,1884,26-50,Female,Off campus,Staff,41k–60k,work,yes,5,Private,trip origin,80+,173.0,1100,no
1884,1885,51+,Male,Off campus,Staff,41k–60k,work,yes,Daily,Private,comfort,<=20,173.0,110,no
1885,1886,26-50,Male,Off campus,Staff,>100k,work,yes,3,Private,car ownership,21-40,173.0,330,no
1886,1887,26-50,Male,Off campus,Staff,61k–80k,work,yes,5,Public Transport,travel time,21-40,18.6,60,no
1887,1888,26-50,Male,Off campus,Staff,41k–60k,work,yes,4,Public Transport,travel time,21-40,18.6,60,yes
1888,1889,26-50,Female,Off campus,Staff,41k–60k,work,no,Daily,Taxi,safety,80+,116.0,5770,no
1889,1890,26-50,Female,Off campus,Staff,61k–80k,both,no,Daily,Public Transport,trip cost,61-80,18.6,140,yes
1890,1891,26-50,Male,Off campus,Staff,81k-100k,work,yes,3,Private,safety,21-40,173.0,330,no
1891,1892,26-50,Male,Off campus,Staff,81k-100k,work,yes,Daily,Private,comfort,<=20,173.0,110,no
1892,1893,26-50,Female,Off campus,Staff,41k–60k,both,no,5,Public Transport,safety,21-40,18.6,60,yes
1893,1894,<=20,Male,Off campus,Students,41k–60k,study,yes,3,Private,safety,21-40,173.0,330,no
1894,1895,26-50,Male,Off campus,Staff,61k–80k,work,yes,4,Private,trip origin,21-40,173.0,330,no
1895,1896,<=20,Female,Off campus,Students,21k–40k,study,yes,Daily,Public Transport,safety,<=20,18.6,20,no
1896,1897,26-50,Male,On campus,Staff,61k–80k,work,yes,3,Private,comfort,21-40,173.0,330,no
1897,1898,51+,Male,Off campus,Staff,41k–60k,both,no,3,Public Transport,trip cost,21-40,18.6,60,yes
1898,1899,26-50,Male,Off campus,Staff,>100k,work,yes,5,Public Transport,trip cost,41-60,18.6,100,no
1899,1900,26-50,Female,Off campus,Staff,41k–60k,work,yes,Daily,Private,comfort,21-40,173.0,330,no
1900,1901,26-50,Male,Off campus,Staff,41k–60k,work,yes,Daily,Private,trip origin,21-40,116.0,330,no
1901,1902,51+,Male,Off campus,Staff,81k-100k,work,yes,1,Private,comfort,<=20,116.0,110,no
1902,1903,<=20,Female,Off campus,Students,21k–40k,study,no,Daily,Taxi,safety,80+,116.0,5770,yes
1903,1904,26-50,Male,Off campus,Staff,81k-100k,work,yes,2,Private,car ownership,21-40,116.0,330,no
1904,1905,<=20,Female,Off campus,Students,≤20k,study,yes,5,Taxi,travel time,<=20,116.0,270,no
1905,1906,51+,Male,Off campus,Staff,61k–80k,work,no,1,Private,trip origin,21-40,173.0,330,no
1906,1907,51+,Female,Off campus,Staff,>100k,both,yes,5,Private,car ownership,80+,173.0,1100,no
1907,1908,26-50,Male,Off campus,Staff,41k–60k,work,yes,Daily,Public Transport,trip cost,61-80,18.6,140,no
1908,1909,<=20,Male,Off campus,Students,21k–40k,study,yes,Daily,Public Transport,trip cost,41-60,18.6,100,no
1909,1910,<=20,Male,Off campus,Students,≤20k,study,yes,Daily,Public Transport,safety,<=20,18.6,20,no
1910,1911,51+,Male,On campus,Staff,81k-100k,both,yes,Daily,Public Transport,travel time,41-60,18.6,100,no
1911,1912,26-50,Female,Off campus,Staff,41k–60k,work,yes,5,Private,car ownership,61-80,173.0,770,no
1912,1913,26-50,Female,On campus,Staff,61k–80k,work,yes,Daily,Public Transport,safety,21-40,18.6,60,no
1913,1914,51+,Male,Off campus,Staff,81k-100k,work,no,3,Private,comfort,80+,116.0,1100,no
1914,1915,51+,Male,Off campus,Staff,61k–80k,work,yes,1,Private,travel time,<=20,116.0,110,yes
1915,1916,26-50,Female,Off campus,Students,21k–40k,study,yes,5,Public Transport,trip cost,<=20,18.6,20,yes
1916,1917,51+,Female,Off campus,Staff,81k-100k,work,yes,Daily,Private,travel time,80+,173.0,1100,yes
1917,1918,51+,Male,Off campus,Staff,81k-100k,work,no,Daily,Private,safety,41-60,173.0,550,yes
1918,1919,<=20,Male,Off campus,Students,41k–60k,both,yes,Daily,Public Transport,safety,<=20,18.6,20,yes
1919,1920,51+,Male,Off campus,Staff,61k–80k,work,no,1,Public Transport,trip cost,21-40,18.6,60,no
1920,1921,26-50,Male,Off campus,Students,≤20k,both,yes,Daily,Public Transport,trip cost,80+,18.6,200,no
1921,1922,26-50,Male,Off campus,Staff,41k–60k,both,no,5,Taxi,travel time,<=20,116.0,270,no
1922,1923,<=20,Male,Off campus,Students,≤20k,study,yes,3,Public Transport,travel time,<=20,18.6,20,no
1923,1924,51+,Male,Off campus,Staff,41k–60k,work,yes,3,Public Transport,trip cost,21-40,18.6,60,no
1924,1925,<=20,Female,Off campus,Students,≤20k,study,yes,2,Taxi,travel time,80+,116.0,5770,yes
1925,1926,51+,Male,On campus,Staff,41k–60k,both,no,Daily,Public Transport,trip cost,80+,18.6,200,no
1926,1927,26-50,Male,Off campus,Staff,41k–60k,work,yes,1,Public Transport,trip cost,21-40,18.6,60,no
1927,1928,26-50,Male,Off campus,Staff,41k–60k,both,yes,6,Taxi,safety,21-40,116.0,1920,no
1928,1929,26-50,Male,Off campus,Staff,81k-100k,work,yes,5,Public Transport,travel time,21-40,18.6,60,no
1929,1930,26-50,Male,On campus,Staff,61k–80k,work,no,5,Walking,trip distance,<=20,0.0,0,no
1930,1931,<=20,Male,Off campus,Students,≤20k,study,no,5,Taxi,travel time,61-80,116.0,4120,no
1931,1932,26-50,Male,On campus,Staff,81k-100k,work,yes,Daily,Public Transport,safety,<=20,18.6,20,no
1932,1933,<=20,Male,Off campus,Students,≤20k,both,yes,Daily,Taxi,comfort,21-40,116.0,1920,yes
1933,1934,26-50,Male,Off campus,Staff,>100k,work,yes,Daily,Public Transport,travel time,41-60,18.6,100,no
1934,1935,26-50,Male,Off campus,Staff,61k–80k,work,no,Daily,Public Transport,safety,<=20,18.6,20,yes
1935,1936,26-50,Female,Off campus,Staff,41k–60k,work,no,Daily,Taxi,comfort,21-40,116.0,1920,no
1936,1937,51+,Male,Off campus,Staff,61k–80k,work,yes,1,Public Transport,travel time,21-40,18.6,60,no
1937,1938,<=20,Female,On campus,Students,21k–40k,study,yes,3,Walking,trip distance,21-40,0.0,0,no
1938,1939,<=20,Male,On campus,Students,≤20k,study,no,5,Public Transport,safety,<=20,18.6,20,no
1939,1940,<=20,Male,Off campus,Students,21k–40k,both,no,4,Taxi,travel time,21-40,116.0,1920,yes
1940,1941,26-50,Male,Off campus,Staff,41k–60k,work,yes,5,Private,comfort,21-40,116.0,330,yes
1941,1942,<=20,Male,Off campus,Students,≤20k,study,yes,Daily,Public Transport,safety,80+,18.6,200,no
1942,1943,<=20,Female,On campus,Students,≤20k,study,yes,Daily,Walking,trip cost,<=20,0.0,0,no
1943,1944,51+,Male,Off campus,Staff,41k–60k,work,yes,3,Public Transport,trip cost,80+,18.6,200,yes
1944,1945,51+,Female,On campus,Staff,41k–60k,work,yes,Daily,Private,trip origin,41-60,173.0,550,no
1945,1946,51+,Male,On campus,Staff,>100k,work,yes,Daily,Public Transport,trip cost,61-80,18.6,140,no
1946,1947,26-50,Male,Off campus,Staff,41k–60k,work,yes,Daily,Taxi,safety,<=20,116.0,270,no
1947,1948,<=20,Male,Off campus,Students,≤20k,study,yes,Daily,Taxi,trip origin,21-40,116.0,1920,yes
1948,1949,26-50,Male,On campus,Staff,61k–80k,work,yes,2,Public Transport,travel time,<=20,18.6,20,no
1949,1950,51+,Male,Off campus,Staff,81k-100k,work,yes,1,Private,trip origin,21-40,116.0,330,no
1950,1951,26-50,Male,On campus,Students,41k–60k,both,no,2,Motorcycle,trip cost,41-60,50.0,150,no
1951,1952,<=20,Male,Off campus,Students,21k–40k,study,yes,3,Motorcycle,travel time,<=20,50.0,30,no
1952,1953,26-50,Male,Off campus,Staff,>100k,work,yes,1,Private,trip origin,21-40,116.0,330,no
1953,1954,26-50,Female,On campus,Staff,81k-100k,work,yes,Daily,Public Transport,safety,<=20,18.6,20,no
1954,1955,26-50,Female,Off campus,Students,41k–60k,study,no,Daily,Private,trip origin,41-60,173.0,550,no
1955,1956,51+,Female,Off campus,Staff,81k-100k,work,no,Daily,Walking,trip distance,<=20,0.0,0,no
1956,1957,26-50,Male,Off campus,Staff,41k–60k,work,yes,4,Public Transport,safety,<=20,18.6,20,yes
1957,1958,51+,Male,Off campus,Staff,61k–80k,work,no,4,Public Transport,travel time,21-40,18.6,60,no
1958,1959,26-50,Male,On campus,Staff,61k–80k,work,yes,3,Taxi,travel time,61-80,116.0,4120,no
1959,1960,51+,Female,On campus,Staff,61k–80k,work,no,Daily,Public Transport,safety,<=20,18.6,20,yes
1960,1961,51+,Male,Off campus,Staff,41k–60k,work,yes,3,Private,comfort,<=20,173.0,110,no
1961,1962,51+,Male,Off campus,Staff,61k–80k,work,yes,3,Private,car ownership,<=20,173.0,110,no
1962,1963,26-50,Female,On campus,Staff,>100k,work,yes,2,Public Transport,trip cost,80+,18.6,200,no
1963,1964,26-50,Male,Off campus,Staff,41k–60k,work,yes,2,Public Transport,travel time,21-40,18.6,60,yes
1964,1965,26-50,Male,On campus,Staff,81k-100k,work,yes,2,Private,travel time,41-60,116.0,550,no
1965,1966,26-50,Male,Off campus,Staff,81k-100k,work,no,3,Private,safety,41-60,116.0,550,no
1966,1967,51+,Male,Off campus,Staff,>100k,work,no,3,Public Transport,travel time,<=20,18.6,20,yes
1967,1968,<=20,Male,On campus,Students,41k–60k,study,yes,Daily,Public Transport,safety,21-40,18.6,60,yes
1968,1969,26-50,Male,Off campus,Staff,81k-100k,work,yes,4,Public Transport,safety,<=20,18.6,20,no
1969,1970,51+,Male,Off campus,Staff,61k–80k,work,yes,Daily,Public Transport,travel time,21-40,18.6,60,no
1970,1971,26-50,Male,Off campus,Staff,41k–60k,both,yes,Daily,Private,car ownership,21-40,116.0,330,no
1971,1972,<=20,Female,Off campus,Students,≤20k,study,yes,6,Public Transport,travel time,21-40,18.6,60,yes
1972,1973,26-50,Male,Off campus,Staff,81k-100k,both,yes,6,Private,safety,<=20,116.0,110,no
1973,1974,26-50,Male,Off campus,Staff,81k-100k,work,no,Daily,Public Transport,safety,<=20,18.6,20,no
1974,1975,<=20,Male,Off campus,Students,21k–40k,both,yes,1,Public Transport,travel time,61-80,18.6,140,no
1975,1976,51+,Female,Off campus,Staff,41k–60k,both,yes,Daily,Public Transport,safety,41-60,18.6,100,no
1976,1977,<=20,Male,Off campus,Students,≤20k,study,yes,2,Private,comfort,<=20,173.0,110,no
1977,1978,26-50,Male,Off campus,Students,≤20k,both,yes,5,Private,car ownership,<=20,116.0,110,no
1978,1979,26-50,Female,On campus,Staff,41k–60k,work,yes,5,Private,safety,80+,116.0,1100,no
1979,1980,26-50,Female,Off campus,Staff,41k–60k,work,no,3,Private,comfort,61-80,116.0,770,yes
1980,1981,26-50,Male,Off campus,Staff,41k–60k,work,yes,1,Public Transport,trip cost,80+,18.6,200,no
1981,1982,<=20,Female,Off campus,Students,21k–40k,both,yes,3,Public Transport,trip cost,<=20,18.6,20,yes
1982,1983,26-50,Male,Off campus,Staff,41k–60k,both,no,Daily,Public Transport,travel time,21-40,18.6,60,no
1983,1984,<=20,Male,Off campus,Students,≤20k,study,yes,5,Public Transport,travel time,<=20,18.6,20,yes
1984,1985,<=20,Male,Off campus,Students,41k–60k,study,no,5,Public Transport,trip cost,21-40,18.6,60,yes
1985,1986,<=20,Male,Off campus,Students,≤20k,study,yes,2,Motorcycle,travel time,<=20,50.0,30,no
1986,1987,26-50,Female,On campus,Staff,41k–60k,both,yes,Daily,Private,safety,<=20,173.0,110,yes
1987,1988,26-50,Male,Off campus,Staff,41k–60k,work,no,Daily,Public Transport,trip cost,<=20,18.6,20,no
1988,1989,51+,Male,Off campus,Staff,41k–60k,work,no,Daily,Private,car ownership,41-60,173.0,550,no
1989,1990,51+,Female,Off campus,Staff,41k–60k,work,yes,5,Public Transport,travel time,21-40,18.6,60,no
